scenario,year,co2_ppm,total_effective_forcing_wm2,anthropogenic_effective_forcing_wm2,rcmip_co2_effective_forcing_wm2
ssp245,1893,293.477,0.390238938,0.201855433,0.319425909
ssp245,1894,293.790998,0.4164758,0.201867755,0.325405044
ssp245,1895,294.078997,0.393319384,0.197199597,0.330883807
ssp245,1896,294.364998,0.366210371,0.195614329,0.336319851
ssp245,1897,294.645999,0.343646047,0.189452072,0.341656073
ssp245,1898,294.954,0.329146621,0.182639366,0.347499709
ssp245,1899,295.299998,0.304648059,0.167306291,0.354057399
ssp245,1900,295.674995,0.29359788,0.161562674,0.361156779
ssp245,1901,296.006999,0.28028533,0.157386456,0.367435048
ssp245,1902,296.324999,0.178577121,0.15608961,0.373441717
ssp245,1903,296.653997,-0.61984679,0.138675526,0.379649516
ssp245,1904,296.953995,-0.139973277,0.140838754,0.385304501
ssp245,1905,297.288996,0.174575233,0.128175451,0.391613307
ssp245,1906,297.661997,0.290421799,0.122655411,0.398630192
ssp245,1907,298.097995,0.140105645,0.098227754,0.40682203
ssp245,1908,298.51799,0.241788889,0.128056102,0.414702322
ssp245,1909,298.935992,0.284108629,0.121221134,0.422534951
ssp245,1910,299.376996,0.266237486,0.115971019,0.430787545
ssp245,1911,299.828992,0.258777693,0.12667367,0.439233831
ssp245,1912,300.352992,-0.192128559,0.122339744,0.449012375
ssp245,1913,300.909993,-0.263736199,0.110342093,0.459389268
ssp245,1914,301.418991,0.128079595,0.158630435,0.468855947
ssp245,1915,301.936989,0.325526971,0.172588424,0.478475109
ssp245,1916,302.484988,0.361446296,0.15144233,0.488635611
ssp245,1917,303.010989,0.377756631,0.14566804,0.498371797
ssp245,1918,303.448987,0.397720814,0.162063757,0.506467787
ssp245,1919,303.813988,0.442648858,0.239844438,0.513207387
ssp245,1920,304.245987,0.380148595,0.208546333,0.521174253
ssp245,1921,304.599988,0.4395535,0.287346953,0.527694471
ssp245,1922,304.944982,0.308577332,0.275488178,0.534041822
ssp245,1923,305.270983,0.281350582,0.219006321,0.540031826
ssp245,1924,305.629984,0.370615851,0.232855922,0.54662335
ssp245,1925,305.812981,0.391280217,0.232616963,0.549980803
ssp245,1926,305.953985,0.420639767,0.23390013,0.552566519
ssp245,1927,306.176987,0.419956471,0.209761519,0.556653841
ssp245,1928,306.32898,0.38759358,0.217583404,0.559437428
ssp245,1929,306.494987,0.2012564,0.19401158,0.562476715
ssp245,1930,306.619977,0.416798475,0.237882726,0.564764001
ssp245,1931,306.821983,0.467402575,0.303714334,0.56845762
ssp245,1932,307.092979,0.370299951,0.367536595,0.573410874
ssp245,1933,307.40198,0.458818998,0.355154009,0.579053443
ssp245,1934,307.784983,0.472319142,0.325187091,0.586041125
ssp245,1935,308.22698,0.47708508,0.303606182,0.594095074
ssp245,1936,309.011973,0.517185378,0.286317731,0.608373553
ssp245,1937,309.763975,0.49974745,0.26586234,0.622020125
ssp245,1938,310.293976,0.540716251,0.317545453,0.631618597
ssp245,1939,310.850975,0.518759599,0.298771337,0.64169047
ssp245,1940,311.356977,0.463542351,0.263260895,0.650825128
ssp245,1941,311.810974,0.438478072,0.254193653,0.659008869
ssp245,1942,312.171977,0.418371952,0.25284912,0.665507422
ssp245,1943,312.389979,0.400072241,0.253501427,0.669422105
ssp245,1944,312.412972,0.419875859,0.268407044,0.669832834
ssp245,1945,312.384977,0.525887912,0.339337221,0.669326227
ssp245,1946,312.389971,0.556618052,0.353319455,0.669413442
ssp245,1947,312.485972,0.547685437,0.29920231,0.671139122
ssp245,1948,312.520968,0.546266864,0.282524369,0.671767887
ssp245,1949,312.631971,0.559621136,0.311215303,0.67376315
ssp245,1950,312.820976,0.474599199,0.260160368,0.677158085
ssp245,1951,313.013972,0.413477145,0.243851031,0.680623044
ssp245,1952,313.341977,0.414575793,0.247285261,0.686507944
ssp245,1953,313.729968,0.404421928,0.250515423,0.69346019
ssp245,1954,314.094968,0.416652182,0.2629193,0.699994297
ssp245,1955,314.41497,0.402009835,0.221308805,0.705715604
ssp245,1956,314.697968,0.431574299,0.191069172,0.710769672
ssp245,1957,314.991961,0.473615447,0.177506105,0.716016098
ssp245,1958,315.344966,0.490932773,0.187755919,0.722311449
ssp245,1959,315.806966,0.442259245,0.171097578,0.730542582
ssp245,1960,316.624967,0.415764878,0.166652919,0.745090451
ssp245,1961,317.298963,0.289636333,0.091889853,0.75705023
ssp245,1962,318.043963,0.111786054,0.103420143,0.770242964
ssp245,1963,318.649963,-0.63469637,0.103205802,0.780951733
ssp245,1964,319.332962,-0.546284146,0.101471053,0.792999842
ssp245,1965,319.815961,-0.213572606,0.103616204,0.801503982
ssp245,1966,320.879957,0.235806088,0.117724163,0.820202221
ssp245,1967,321.479958,0.107530174,0.150979357,0.830718461
ssp245,1968,322.388957,0.204090108,0.153341422,0.846619614
ssp245,1969,323.250956,0.291803716,0.164337093,0.861660248
ssp245,1970,324.782956,0.299550842,0.166098886,0.888306357
ssp245,1971,325.399956,0.191976148,0.198241558,0.899000858
ssp245,1972,327.348953,0.301156356,0.227947169,0.932677572
ssp245,1973,329.908951,0.404258532,0.253707649,0.97663716
ssp245,1974,330.755953,0.388499602,0.304505418,0.991107189
ssp245,1975,330.826955,0.124523236,0.347976718,0.992310178
ssp245,1976,331.54495,0.359449582,0.339787091,1.00454518
ssp245,1977,333.352946,0.520567383,0.385137679,1.0352617
ssp245,1978,335.009949,0.637580426,0.433825855,1.0632785
ssp245,1979,336.604947,0.706597426,0.467396316,1.09012689
ssp245,1980,338.704946,0.720325335,0.526889785,1.12530278
ssp245,1981,340.05895,0.762805854,0.600280291,1.14787264
ssp245,1982,340.643941,0.533054386,0.646020365,1.15759014
ssp245,1983,342.265948,0.072857728,0.708827662,1.18447874
ssp245,1984,344.007947,0.50694657,0.745212528,1.21322786
ssp245,1985,345.458954,0.749419331,0.787716202,1.23706994
ssp245,1986,346.902946,0.806277025,0.830883097,1.26070529
ssp245,1987,348.774946,0.91382896,0.865245085,1.29121782
ssp245,1988,351.275932,1.06421476,0.92252942,1.33175665
ssp245,1989,352.893923,1.20505072,0.969141524,1.35782563
ssp245,1990,354.072932,1.23339996,1.01074614,1.37675376
ssp245,1991,355.352938,0.713663151,1.04833929,1.39724855
ssp245,1992,356.228948,-0.510439656,1.11375903,1.41123293
ssp245,1993,356.92496,0.341187101,1.14775448,1.42232204
ssp245,1994,358.25396,1.09538585,1.19583255,1.44344174
ssp245,1995,360.238955,1.32203921,1.26140939,1.47487083
ssp245,1996,362.004962,1.42411091,1.31529624,1.50268352
ssp245,1997,363.251956,1.47567722,1.32924047,1.52224317
ssp245,1998,365.932955,1.60850011,1.41097791,1.56412563
ssp245,1999,367.844978,1.73309837,1.4989184,1.59381719
ssp245,2000,369.124975,1.78552229,1.52490041,1.61359987
ssp245,2001,370.672989,1.79817635,1.55185545,1.63745864
ssp245,2002,372.834994,1.8533745,1.59608578,1.67064359
ssp245,2003,375.410998,1.80124534,1.61670154,1.70996038
ssp245,2004,376.987002,1.77797783,1.613467,1.73388657
ssp245,2005,378.907008,1.73664331,1.6206865,1.76291317
ssp245,2006,381.010007,1.73422801,1.64953117,1.79455584
ssp245,2007,382.60302,1.7675046,1.69745572,1.81841661
ssp245,2008,384.739019,1.83865343,1.75922739,1.85027109
ssp245,2009,386.280022,1.8804231,1.82765228,1.8731523
ssp245,2010,388.717031,1.99413816,1.88791117,1.90917914
ssp245,2011,390.944021,2.03203345,1.92036901,1.94191537
ssp245,2012,393.015991,2.12662572,1.97097487,1.9722262
ssp245,2013,395.724978,2.2141263,2.03121078,2.01164737
ssp245,2014,397.546979,2.24580988,2.07089676,2.03800698
ssp245,2015,399.949099,2.35467641,2.22364746,2.07260219
ssp245,2016,403.116964,2.38951758,2.30925098,2.11796878
ssp245,2017,405.76196,2.45015751,2.3937481,2.15560525
ssp245,2018,408.631966,2.51552334,2.47709274,2.19619657
ssp245,2019,411.505966,2.58388867,2.56014123,2.23658969
ssp245,2020,414.389964,2.65851477,2.64354093,2.27687071
ssp245,2021,417.286957,2.73050188,2.69298,2.31708203
ssp245,2022,420.197965,2.80519065,2.74181079,2.35723774
ssp245,2023,423.124959,2.86187987,2.78988931,2.39736467
ssp245,2024,426.06896,2.90426743,2.83739905,2.43747601
ssp245,2025,429.029958,2.92926819,2.88444479,2.47757077
ssp245,2026,432.010961,2.9509851,2.93114688,2.51768849
ssp245,2027,435.01196,2.97181574,2.97741515,2.5578275
ssp245,2028,438.032956,3.00737945,3.0231882,2.59798621
ssp245,2029,441.076958,3.03584488,3.06863175,2.63820281
ssp245,2030,444.14296,3.07194948,3.11381491,2.67846188
ssp245,2031,447.231959,3.11793167,3.16873021,2.71877451
ssp245,2032,450.332954,3.1742622,3.22306998,2.75899633
ssp245,2033,453.434954,3.24942171,3.27640383,2.79898658
ssp245,2034,456.540962,3.34019704,3.32889921,2.83878673
ssp245,2035,459.65196,3.39654085,3.38067907,2.87841164
ssp245,2036,462.769956,3.46480524,3.43187687,2.91788864
ssp245,2037,465.896955,3.49837732,3.48258379,2.95724453
ssp245,2038,469.032959,3.54797504,3.53286799,2.99648049
ssp245,2039,472.178958,3.57335721,3.58279038,3.03560976
ssp245,2040,475.33596,3.59984574,3.63240807,3.07464577
ssp245,2041,478.503957,3.629506,3.68230307,3.11358891
ssp245,2042,481.673955,3.67338993,3.7317586,3.15233036
ssp245,2043,484.837957,3.72487172,3.78057239,3.19077572
ssp245,2044,487.995954,3.78551076,3.82879632,3.22892896
ssp245,2045,491.149951,3.86934487,3.87649237,3.26681828
ssp245,2046,494.29996,3.94109389,3.92369872,3.30444724
ssp245,2047,497.446958,4.01532634,3.97046273,3.34183102
ssp245,2048,500.591954,4.06432971,4.01683171,3.3789846
ssp245,2049,503.733958,4.08803658,4.0628244,3.41589935
ssp245,2050,506.874954,4.09918251,4.10849199,3.45260152
ssp245,2051,510.013952,4.12135109,4.14768021,3.48908216
ssp245,2052,513.13696,4.14434646,4.18634829,3.52518274
ssp245,2053,516.22996,4.17112539,4.22436398,3.56074765
ssp245,2054,519.291957,4.21279205,4.26172412,3.59577319
ssp245,2055,522.325958,4.27046448,4.29848168,3.63030114
ssp245,2056,525.33196,4.33253066,4.33465736,3.66433825
ssp245,2057,528.309957,4.36891309,4.37027119,3.69789123
ssp245,2058,531.260961,4.40827824,4.40534819,3.7309779
ssp245,2059,534.185959,4.44608274,4.43992568,3.76361538
ssp245,2060,537.084956,4.45865008,4.47401686,3.79580955
ssp245,2061,539.957962,4.47090746,4.50451428,3.8275663
ssp245,2062,542.794952,4.48591555,4.53452407,3.85878104
ssp245,2063,545.58695,4.51018615,4.56409933,3.88936253
ssp245,2064,548.334951,4.53736937,4.59324375,3.91932963
ssp245,2065,551.038961,4.57252088,4.62196464,3.94868995
ssp245,2066,553.699951,4.62939409,4.65026216,3.97746135
ssp245,2067,556.318955,4.68281316,4.67814734,4.00566191
ssp245,2068,558.894953,4.72441839,4.70560475,4.03328729
ssp245,2069,561.430959,4.74575009,4.73267589,4.06037626
ssp245,2070,563.924957,4.75661202,4.75932306,4.08691331
ssp245,2071,566.379959,4.75987118,4.7850951,4.11293648
ssp245,2072,568.771962,4.77407089,4.81018892,4.13819809
ssp245,2073,571.082962,4.79013444,4.83436676,4.16251694
ssp245,2074,573.31396,4.80157288,4.85763548,4.1859133
ssp245,2075,575.465968,4.81913266,4.88001337,4.20840677
ssp245,2076,577.539968,4.83579443,4.90151223,4.23001634
ssp245,2077,579.536962,4.86280551,4.92216368,4.25076025
ssp245,2078,581.457972,4.90052278,4.94197943,4.27065685
ssp245,2079,583.303965,4.93888765,4.96098231,4.28972311
ssp245,2080,585.073969,4.9706781,4.9791628,4.3079559
ssp245,2081,586.769969,4.99196664,4.99869057,4.32538188
ssp245,2082,588.37796,5.00959864,5.01740644,4.34186328
ssp245,2083,589.885971,5.01307957,5.03530284,4.35728417
ssp245,2084,591.295975,5.02351368,5.0524141,4.37167147
ssp245,2085,592.608978,5.01819572,5.06874281,4.3850418
ssp245,2086,593.824966,5.02178657,5.08428208,4.39740088
ssp245,2087,594.944977,5.03557919,5.099046,4.4087645
ssp245,2088,595.969976,5.05124553,5.11302136,4.41914737
ssp245,2089,596.899979,5.08113739,5.12622304,4.42855394
ssp245,2090,597.734975,5.12127512,5.13862998,4.43698801
ssp245,2091,598.476985,5.15050018,5.14744139,4.44447343
ssp245,2092,599.149984,5.18523783,5.15566111,4.45125534
ssp245,2093,599.775986,5.1820953,5.16348029,4.4575578
ssp245,2094,600.354981,5.16726079,5.17091239,4.46338184
ssp245,2095,600.885981,5.15660286,5.17793022,4.4687188
ssp245,2096,601.365987,5.14251618,5.18450621,4.47353961
ssp245,2097,601.796982,5.1416066,5.19065164,4.47786527
ssp245,2098,602.176987,5.14075113,5.19635204,4.48167675
ssp245,2099,602.504979,5.15548937,5.20158401,4.4849647
ssp245,2100,602.781982,5.18216357,5.20635357,4.48774012
ssp245,2101,603.004984,5.21144348,5.20979011,4.48997323
ssp245,2102,603.217987,5.21328437,5.21305706,4.49210596
ssp245,2103,603.458984,5.21566734,5.21646497,4.49451897
ssp245,2104,603.723989,5.20801941,5.21997972,4.49717207
ssp245,2105,604.011983,5.19040761,5.22359835,4.50005478
ssp245,2106,604.321986,5.18202692,5.22731533,4.50315707
ssp245,2107,604.649984,5.17587934,5.23110259,4.5064383
ssp245,2108,604.995987,5.17868409,5.23495863,4.5098984
ssp245,2109,605.356979,5.18900504,5.23886211,4.51350684
ssp245,2110,605.733983,5.21365672,5.24282477,4.51727378
ssp245,2111,606.123988,5.2608923,5.24682646,4.52116881
ssp245,2112,606.526988,5.26688449,5.25087005,4.52519156
ssp245,2113,606.941986,5.27345657,5.2549432,4.52933194
ssp245,2114,607.366984,5.25270083,5.25903907,4.53356982
ssp245,2115,607.802989,5.2495007,5.2631642,4.53791497
ssp245,2116,608.247986,5.23246883,5.26730024,4.5423473
ssp245,2117,608.700989,5.2255286,5.27144321,4.54685664
ssp245,2118,609.162989,5.22256481,5.27560629,4.55145279
ssp245,2119,609.63298,5.22698419,5.27978298,4.55612549
ssp245,2120,610.109985,5.25093409,5.28395886,4.56086505
ssp245,2121,610.592992,5.28585098,5.28813532,4.56566112
ssp245,2122,611.081991,5.32275048,5.29231288,4.57051346
ssp245,2123,611.577983,5.30809315,5.29649263,4.575432
ssp245,2124,612.078995,5.31667692,5.30067458,4.58039703
ssp245,2125,612.584992,5.29405362,5.30484528,4.5854081
ssp245,2126,613.094996,5.27473028,5.30899873,4.59045537
ssp245,2127,613.610982,5.26701196,5.31316417,4.59555834
ssp245,2128,614.129974,5.26142069,5.31730279,4.60068743
ssp245,2129,614.653987,5.26809911,5.3214449,4.60586253
ssp245,2130,615.18099,5.29211013,5.32556393,4.61106352
ssp245,2131,615.711995,5.34774931,5.32967896,4.61630025
ssp245,2132,616.245997,5.35996285,5.33377836,4.62156279
ssp245,2133,616.783997,5.37374904,5.33786798,4.62686085
ssp245,2134,617.32399,5.36091926,5.34193493,4.63217465
ssp245,2135,617.866994,5.33942624,5.34598386,4.63751432
ssp245,2136,618.412994,5.31296751,5.35002946,4.64287939
ssp245,2137,618.960993,5.30760722,5.35404153,4.64826028
ssp245,2138,619.511993,5.30243795,5.3580504,4.65366651
ssp245,2139,620.06399,5.3019678,5.36201864,4.65907856
ssp245,2140,620.618983,5.309255,5.36598566,4.66451599
ssp245,2141,621.175995,5.33375994,5.3699247,4.66996909
ssp245,2142,621.733999,5.35906208,5.3738395,4.67542779
ssp245,2143,622.294983,5.36587462,5.37774623,4.68091158
ssp245,2144,622.856984,5.37448486,5.38162255,4.68640116
ssp245,2145,623.419998,5.37476256,5.38547238,4.69189653
ssp245,2146,623.98499,5.36014998,5.38930807,4.69740703
ssp245,2147,624.550985,5.36186292,5.39311341,4.70292309
ssp245,2148,625.118988,5.35320593,5.39690239,4.7084546
ssp245,2149,625.686986,5.35024054,5.4006585,4.71398185
ssp245,2150,626.256999,5.35084897,5.40440116,4.71952445
ssp245,2151,626.827988,5.35505682,5.40813898,4.72507239
ssp245,2152,627.393992,5.37692401,5.41182345,4.73056773
ssp245,2153,627.948985,5.4154888,5.41540314,4.73595215
ssp245,2154,628.493988,5.44562789,5.41887498,4.74123582
ssp245,2155,629.026998,5.44794198,5.42222417,4.74639964
ssp245,2156,629.550985,5.44625623,5.42548912,4.75147252
ssp245,2157,630.064,5.43289306,5.42863478,4.75643591
ssp245,2158,630.566991,5.41208004,5.43168339,4.761299
ssp245,2159,631.060984,5.39543215,5.43464556,4.76607208
ssp245,2160,631.543996,5.38763822,5.4374929,4.77073612
ssp245,2161,632.016983,5.39157254,5.44024474,4.77530064
ssp245,2162,632.480993,5.4121771,5.44291051,4.77977573
ssp245,2163,632.933996,5.45084256,5.44546552,4.78414222
ssp245,2164,633.377986,5.48834176,5.44793235,4.78841939
ssp245,2165,633.812993,5.47966141,5.4503173,4.79260769
ssp245,2166,634.237996,5.48731283,5.45260468,4.79669746
ssp245,2167,634.65299,5.45571506,5.45479475,4.80068882
ssp245,2168,635.058985,5.43371928,5.45689492,4.80459174
ssp245,2169,635.454987,5.4185124,5.45890722,4.80839661
ssp245,2170,635.841995,5.41066355,5.46082353,4.81211339
ssp245,2171,636.219004,5.4099226,5.46264988,4.81573247
ssp245,2172,636.587001,5.42194103,5.46439635,4.81926345
ssp245,2173,636.944997,5.45470799,5.46603986,4.82269701
ssp245,2174,637.293991,5.47448466,5.46760415,4.82604283
ssp245,2175,637.633987,5.49209517,5.46907956,4.82930119
ssp245,2176,637.963999,5.49419986,5.47046944,4.83246257
ssp245,2177,638.284983,5.4792403,5.47176603,4.83553633
ssp245,2178,638.597,5.45715819,5.47298209,4.83852328
ssp245,2179,638.898992,5.44422072,5.47411216,4.84141322
ssp245,2180,639.191996,5.42969449,5.47514773,4.84421637
ssp245,2181,639.475001,5.42129588,5.47609851,4.84692297
ssp245,2182,639.749995,5.41395161,5.47697147,4.84955231
ssp245,2183,640.014994,5.41144244,5.47775955,4.85208536
ssp245,2184,640.269999,5.41589694,5.47845063,4.85452241
ssp245,2185,640.516993,5.43059019,5.4790698,4.85688228
ssp245,2186,640.753993,5.46410528,5.47959226,4.85914633
ssp245,2187,640.98199,5.46989331,5.48003992,4.86132391
ssp245,2188,641.199987,5.47981393,5.48039148,4.8634058
ssp245,2189,641.410004,5.48698236,5.48067134,4.86541111
ssp245,2190,641.60999,5.46447147,5.48085473,4.86732058
ssp245,2191,641.80099,5.44475144,5.4809639,4.86914404
ssp245,2192,641.98199,5.43181431,5.48097955,4.870872
ssp245,2193,642.154994,5.42734273,5.48092112,4.8725236
ssp245,2194,642.317993,5.42526494,5.48077687,4.87407979
ssp245,2195,642.472,5.43345367,5.48054932,4.87555025
ssp245,2196,642.616999,5.46282184,5.48023826,4.87693488
ssp245,2197,642.751999,5.49348901,5.47983422,4.87822432
ssp245,2198,642.878993,5.51062803,5.47935671,4.87943756
ssp245,2199,642.995992,5.50255586,5.47879629,4.88055564
ssp245,2200,643.103994,5.48734368,5.47815292,4.88158818
ssp245,2201,643.202993,5.46116942,5.47743121,4.88253526
ssp245,2202,643.291997,5.4499649,5.47661231,4.88338731
ssp245,2203,643.372991,5.44073218,5.4757275,4.88416329
ssp245,2204,643.443995,5.42593201,5.47475032,4.88484443
ssp245,2205,643.505992,5.41980894,5.47369306,4.88544
ssp245,2206,643.558996,5.41261395,5.47255729,4.88595034
ssp245,2207,643.602992,5.41748679,5.4713415,4.88637514
ssp245,2208,643.63799,5.43451623,5.47004309,4.8867146
ssp245,2209,643.663005,5.45350586,5.46865291,4.88695937
ssp245,2210,643.679988,5.46741772,5.4671893,4.887128
ssp245,2211,643.686996,5.4659955,5.46564378,4.88720196
ssp245,2212,643.685994,5.46241516,5.46402482,4.88719997
ssp245,2213,643.674988,5.44523234,5.46231412,4.88710312
ssp245,2214,643.654994,5.43481966,5.46052087,4.88692105
ssp245,2215,643.626002,5.40991851,5.45865217,4.88665366
ssp245,2216,643.587992,5.39484212,5.45670371,4.88630065
ssp245,2217,643.539988,5.39165468,5.45466322,4.88585284
ssp245,2218,643.483999,5.39191153,5.45255002,4.88532927
ssp245,2219,643.419006,5.4075469,5.45035418,4.88472027
ssp245,2220,643.344991,5.43288692,5.44808555,4.88402554
ssp245,2221,643.260991,5.45119743,5.44572504,4.88323601
ssp245,2222,643.168996,5.47869565,5.44329142,4.88237053
ssp245,2223,643.066991,5.46332638,5.44076869,4.88140986
ssp245,2224,642.957001,5.43831457,5.43817271,4.88037327
ssp245,2225,642.837987,5.41633845,5.43550123,4.87925088
ssp245,2226,642.709,5.38991395,5.43273799,4.87803361
ssp245,2227,642.571996,5.3810417,5.42990423,4.87673992
ssp245,2228,642.424998,5.36831051,5.42697829,4.87535106
ssp245,2229,642.269994,5.37580488,5.42398179,4.87388578
ssp245,2230,642.105998,5.39784324,5.42090983,4.87233476
ssp245,2231,641.932994,5.41136388,5.41774811,4.87069778
ssp245,2232,641.749995,5.4121124,5.41450141,4.86896539
ssp245,2233,641.559006,5.4183848,5.41118399,4.86715652
ssp245,2234,641.358999,5.40303918,5.4077909,4.8652614
ssp245,2235,641.150004,5.38899904,5.40431047,4.86328017
ssp245,2236,640.931997,5.36197137,5.4007513,4.86121269
ssp245,2237,640.706009,5.34900621,5.39712409,4.85906847
ssp245,2238,640.469996,5.33930725,5.39340128,4.8568282
ssp245,2239,640.225998,5.33690332,5.38960748,4.85451106
ssp245,2240,639.972997,5.34566155,5.38573301,4.85210727
ssp245,2241,639.711004,5.37247188,5.38177931,4.84961703
ssp245,2242,639.439997,5.39593799,5.37773979,4.84703978
ssp245,2243,639.160004,5.39544527,5.37362107,4.84437593
ssp245,2244,638.871994,5.38753424,5.36942548,4.84163449
ssp245,2245,638.574005,5.36269164,5.36511908,4.8387966
ssp245,2246,638.267995,5.33718962,5.36074355,4.83588106
ssp245,2247,637.954,5.32383863,5.35635426,4.83288782
ssp245,2248,637.629995,5.30522139,5.35195507,4.82979771
ssp245,2249,637.297999,5.29212321,5.34757979,4.82662964
ssp245,2250,636.957001,5.28115011,5.34318803,4.82337409
ssp245,2251,636.607,5.27269337,5.33558466,4.82003076
ssp245,2252,636.255005,5.27515992,5.32816107,4.81666672
ssp245,2253,635.907003,5.28883314,5.32111601,4.81333927
ssp245,2254,635.559987,5.30575926,5.31437163,4.81001962
ssp245,2255,635.215998,5.30315763,5.30793111,4.80672736
ssp245,2256,634.873011,5.30295075,5.30174076,4.80344318
ssp245,2257,634.532008,5.29269509,5.29578429,4.80017634
ssp245,2258,634.192998,5.27142999,5.2900399,4.79692714
ssp245,2259,633.855001,5.25493639,5.28449244,4.79368608
ssp245,2260,633.517995,5.22833711,5.2791026,4.79045297
ssp245,2261,633.182994,5.21280872,5.2738792,4.78723757
ssp245,2262,632.848994,5.20841695,5.26879369,4.78403035
ssp245,2263,632.516998,5.20757276,5.26384988,4.78084088
ssp245,2264,632.185994,5.2239118,5.25901434,4.77765943
ssp245,2265,631.857,5.24902302,5.2543037,4.77449582
ssp245,2266,631.528992,5.26708012,5.2496844,4.77134021
ssp245,2267,631.202998,5.28385962,5.24515525,4.76820262
ssp245,2268,630.879003,5.25635946,5.24072591,4.76508284
ssp245,2269,630.556,5.23426765,5.23637052,4.76197116
ssp245,2270,630.233993,5.20628273,5.23208087,4.75886764
ssp245,2271,629.914998,5.1878012,5.22787303,4.75579187
ssp245,2272,629.596995,5.17005477,5.22372985,4.75272425
ssp245,2273,629.279999,5.16577626,5.2196355,4.74966495
ssp245,2274,628.966009,5.17799223,5.21561652,4.74663332
ssp245,2275,628.653005,5.19756125,5.21164233,4.74360994
ssp245,2276,628.341009,5.21070349,5.20771558,4.74059493
ssp245,2277,628.031006,5.20642668,5.20383753,4.73759785
ssp245,2278,627.722997,5.1989509,5.20000507,4.73461883
ssp245,2279,627.417002,5.18235109,5.1962209,4.731658
ssp245,2280,627.112,5.15558629,5.19246695,4.72870546
ssp245,2281,626.807999,5.13983613,5.18875546,4.7257614
ssp245,2282,626.506007,5.1315202,5.1850756,4.72283553
ssp245,2283,626.205999,5.12551847,5.18144224,4.71992763
ssp245,2284,625.907003,5.13343632,5.17783792,4.71702827
ssp245,2285,625.609995,5.15821002,5.17426135,4.71414706
ssp245,2286,625.313995,5.18456516,5.17071807,4.71127446
ssp245,2287,625.020004,5.19093873,5.16720771,4.70842006
ssp245,2288,624.726995,5.18657313,5.1637221,4.70557406
ssp245,2289,624.436,5.14922322,5.16026621,4.70274644
ssp245,2290,624.146001,5.13793943,5.15683473,4.69992739
ssp245,2291,623.856995,5.11636404,5.15343017,4.69711679
ssp245,2292,623.570007,5.09763834,5.15005199,4.69432476
ssp245,2293,623.283991,5.08567019,5.14669506,4.69154091
ssp245,2294,622.999003,5.08895905,5.14335149,4.68876608
ssp245,2295,622.716003,5.11182552,5.14004655,4.68600939
ssp245,2296,622.433991,5.13183841,5.13675685,4.68326125
ssp245,2297,622.15301,5.1535976,5.13348284,4.68052213
ssp245,2298,621.873001,5.15099214,5.13022938,4.67779126
ssp245,2299,621.595001,5.12868534,5.12700547,4.67507906
ssp245,2300,621.317998,5.12379415,5.12379415,4.67237539
ssp245,2301,621.042007,5.12060531,5.12060531,4.66968058
ssp245,2302,620.767003,5.11743081,5.11743081,4.66699439
ssp245,2303,620.494003,5.11428331,5.11428331,4.66432672
ssp245,2304,620.221008,5.1111429,5.1111429,4.66165799
ssp245,2305,619.950007,5.10802628,5.10802628,4.65900779
ssp245,2306,619.680003,5.10492631,5.10492631,4.65636628
ssp245,2307,619.409999,5.10183024,5.10183024,4.65372377
ssp245,2308,619.142013,5.09876058,5.09876058,4.65109999
ssp245,2309,618.875,5.09570708,5.09570708,4.64848467
ssp245,2310,618.608999,5.09267472,5.09267472,4.64587832
ssp245,2311,618.345006,5.08965784,5.08965784,4.64329074
ssp245,2312,618.080999,5.08664698,5.08664698,4.64070197
ssp245,2313,617.818003,5.0836521,5.0836521,4.6381221
ssp245,2314,617.556,5.08067791,5.08067791,4.63555103
ssp245,2315,617.294993,5.07770886,5.07770886,4.63298883
ssp245,2316,617.034999,5.07475823,5.07475823,4.63043548
ssp245,2317,616.775996,5.07182511,5.07182511,4.62789105
ssp245,2318,616.518,5.06889976,5.06889976,4.62535553
ssp245,2319,616.261002,5.06598966,5.06598966,4.62282882
ssp245,2320,616.003993,5.0630898,5.0630898,4.6203011
ssp245,2321,615.749003,5.06020747,5.06020747,4.6177923
ssp245,2322,615.495,5.05733732,5.05733732,4.61529232
ssp245,2323,615.240997,5.05447715,5.05447715,4.61279146
ssp245,2324,614.987996,5.05162704,5.05162704,4.61029941
ssp245,2325,614.736003,5.04878627,5.04878627,4.60781651
ssp245,2326,614.484995,5.04596031,5.04596031,4.60534239
ssp245,2327,614.23499,5.04315664,5.04315664,4.60287721
ssp245,2328,613.985998,5.0403573,5.0403573,4.60042116
ssp245,2329,613.737005,5.0375599,5.0375599,4.59796425
ssp245,2330,613.490006,5.03478688,5.03478688,4.59552612
ssp245,2331,613.243011,5.03202337,5.03202337,4.59308718
ssp245,2332,612.996999,5.02926666,5.02926666,4.59065703
ssp245,2333,612.751994,5.02652139,5.02652139,4.588236
ssp245,2334,612.506989,5.02378067,5.02378067,4.58581405
ssp245,2335,612.263,5.02105149,5.02105149,4.58340134
ssp245,2336,612.019994,5.01833643,5.01833643,4.58099744
ssp245,2337,611.777995,5.01563284,5.01563284,4.5786027
ssp245,2338,611.536997,5.01294844,5.01294844,4.57621708
ssp245,2339,611.296,5.01026045,5.01026045,4.57383056
ssp245,2340,611.055995,5.00758643,5.00758643,4.57145299
ssp245,2341,610.816004,5.00491103,5.00491103,4.56907484
ssp245,2342,610.577998,5.00226223,5.00226223,4.56671542
